,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
733,Lincoln Square,40.77352888942166,-73.98533777001262,Walter Reade Theater,40.77378269862583,-73.98392424016612,Indie Movie Theater
734,Lincoln Square,40.77352888942166,-73.98533777001262,New York Philharmonic,40.7725263585612,-73.98313945354337,Concert Hall
735,Lincoln Square,40.77352888942166,-73.98533777001262,David H. Koch Theater,40.772292228782284,-73.9832624208871,Theater
736,Lincoln Square,40.77352888942166,-73.98533777001262,Claire Tow Theater,40.77336508283733,-73.98405123347202,Theater
737,Lincoln Square,40.77352888942166,-73.98533777001262,Big Apple Circus,40.77213234383995,-73.98534816184991,Circus
738,Lincoln Square,40.77352888942166,-73.98533777001262,Film at Lincoln Center,40.7736089654995,-73.98357116949771,Indie Movie Theater
739,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Out of Doors,40.772227916936686,-73.98531230790812,Performing Arts Venue
740,Lincoln Square,40.77352888942166,-73.98533777001262,New York City Ballet,40.77228008900936,-73.98328251896085,Theater
741,Lincoln Square,40.77352888942166,-73.98533777001262,David Geffen Hall,40.772305363002324,-73.983155909603,Concert Hall
742,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center for the Performing Arts,40.772282300238174,-73.98294841259204,Performing Arts Venue
743,Lincoln Square,40.77352888942166,-73.98533777001262,Alice Tully Hall,40.773358555297165,-73.98237293981146,Concert Hall
744,Lincoln Square,40.77352888942166,-73.98533777001262,Elinor Bunin Munroe Film Center,40.77370874917822,-73.98348927497864,Indie Movie Theater
745,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Theater,40.77353919548124,-73.98373200958648,Theater
746,Lincoln Square,40.77352888942166,-73.98533777001262,Mitzi E. Newhouse Theater,40.77340581409697,-73.98361112055268,Theater
747,Lincoln Square,40.77352888942166,-73.98533777001262,AMC Lincoln Square 13,40.77506281342569,-73.98209487023252,Movie Theater
748,Lincoln Square,40.77352888942166,-73.98533777001262,Clark Studio Theater,40.7740691854791,-73.98467906522265,Theater
749,Lincoln Square,40.77352888942166,-73.98533777001262,The Metropolitan Opera Stage Door,40.773256053612286,-73.98558389274828,Opera House
750,Lincoln Square,40.77352888942166,-73.98533777001262,David Rubenstein Atrium at Lincoln Center,40.771090418236135,-73.98267210067277,Performing Arts Venue
751,Lincoln Square,40.77352888942166,-73.98533777001262,Peter Jay Sharp Theater,40.77370184029355,-73.98361156230322,Concert Hall
752,Lincoln Square,40.77352888942166,-73.98533777001262,Francesca Beale Theatre,40.773571720755676,-73.98351437225175,Movie Theater
753,Lincoln Square,40.77352888942166,-73.98533777001262,Merkin Concert Hall,40.77517864857521,-73.98312962481987,Concert Hall
754,Lincoln Square,40.77352888942166,-73.98533777001262,George Balanchine's The Nutcracker,40.77133013025747,-73.98350117045486,Opera House
755,Lincoln Square,40.77352888942166,-73.98533777001262,The Chris Gethard Show,40.77128437112892,-73.98931543425705,Comedy Club
756,Lincoln Square,40.77352888942166,-73.98533777001262,Bruno Walter Auditorium,40.77397240564063,-73.98499896736789,Concert Hall
757,Lincoln Square,40.77352888942166,-73.98533777001262,Stanley H. Kaplan Penthouse,40.77414910244073,-73.98470976013142,Performing Arts Venue
758,Lincoln Square,40.77352888942166,-73.98533777001262,Manhattan Movement and Arts Center (MMAC),40.77182900150166,-73.98958409999528,Dance Studio
759,Lincoln Square,40.77352888942166,-73.98533777001262,American Folk Art Museum,40.77337916001808,-73.98197679919745,Art Museum
760,Lincoln Square,40.77352888942166,-73.98533777001262,Rose Building,40.77462401903578,-73.98414373144116,Performing Arts Venue
761,Lincoln Square,40.77352888942166,-73.98533777001262,Studio Maestro,40.77439923410153,-73.97964424211585,Dance Studio
762,Lincoln Square,40.77352888942166,-73.98533777001262,Little Flower Theatre at Fiorello H LaGuardia High School for the Performing Arts,40.774190000000004,-73.985964,Theater
763,Lincoln Square,40.77352888942166,-73.98533777001262,My Fair Lady on Broadway,40.773424377354246,-73.98425102233887,Theater
764,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center - Samuel B. & David Rose Building,40.77388922340489,-73.98445357463368,Music Venue
765,Lincoln Square,40.77352888942166,-73.98533777001262,Furman Gallery Bergman Tree,40.77366,-73.983766,Art Gallery
766,Lincoln Square,40.77352888942166,-73.98533777001262,236 West 64th Street,40.77411019642232,-73.98726429561,Art Gallery
767,Lincoln Square,40.77352888942166,-73.98533777001262,New York City Ballet Studio 1,40.77460391579041,-73.98435449860321,Dance Studio
768,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Crafts Fair,40.77275858361363,-73.98351658736217,Art Gallery
769,Lincoln Square,40.77352888942166,-73.98533777001262,Juilliard Jazz,40.773573783526786,-73.98354313081505,Music Venue
770,Lincoln Square,40.77352888942166,-73.98533777001262,New York City Ballet Main Hall,40.77176292308689,-73.98458406268892,Dance Studio
771,Lincoln Square,40.77352888942166,-73.98533777001262,George Ballentine's The Nutcracker,40.77224234516606,-73.9832905395079,Opera House
772,Lincoln Square,40.77352888942166,-73.98533777001262,New York City Opera,40.771979079999994,-73.98330113,Opera House
773,Lincoln Square,40.77352888942166,-73.98533777001262,"McNally Auditorium, Fordham University",40.770802,-73.984073,Performing Arts Venue
774,Lincoln Square,40.77352888942166,-73.98533777001262,Dante Statue,40.770949529899625,-73.9833835300875,Public Art
775,Lincoln Square,40.77352888942166,-73.98533777001262,Peter Max Studio,40.77296307853504,-73.98138735810961,Art Gallery
776,Lincoln Square,40.77352888942166,-73.98533777001262,Broadway Dance Center W65 Children & Teens,40.772783,-73.981284,Dance Studio
777,Lincoln Square,40.77352888942166,-73.98533777001262,The Kehoe Theater,40.770288096754115,-73.98447501978241,Indie Theater
778,Lincoln Square,40.77352888942166,-73.98533777001262,Westside Dance,40.77085734669897,-73.98276848246357,Dance Studio
779,Lincoln Square,40.77352888942166,-73.98533777001262,LEON Dance Arts/NY,40.771659839208844,-73.98917528677009,Dance Studio
780,Lincoln Square,40.77352888942166,-73.98533777001262,NYIT Auditorium on Broadway,40.770487,-73.98258100000001,Indie Movie Theater
781,Lincoln Square,40.77352888942166,-73.98533777001262,LCT3,40.77340812749897,-73.9830493927002,Theater
782,Lincoln Square,40.77352888942166,-73.98533777001262,Rachel Zoe NYFW FW13,40.77187837924288,-73.98485380013902,Theater
783,Lincoln Square,40.77352888942166,-73.98533777001262,New York City Ballet Studio 2,40.77446668381371,-73.98369450032857,Dance Studio
784,Lincoln Square,40.77352888942166,-73.98533777001262,Jill Stuart NYFW FW13,40.77234928805468,-73.98521536250983,Theater
785,Lincoln Square,40.77352888942166,-73.98533777001262,Howard Gilman Theater,40.773542920821264,-73.98347067431185,Indie Movie Theater
786,Lincoln Square,40.77352888942166,-73.98533777001262,Morse Recital Hall at Juilliard Hall,40.77382440434433,-73.9833633424787,Concert Hall
787,Lincoln Square,40.77352888942166,-73.98533777001262,Dada Woff Papa Hot,40.773417,-73.983592,Theater
788,Lincoln Square,40.77352888942166,-73.98533777001262,ACT ONE at the Vivian Beaumont,40.77337340081856,-73.98315502179378,Theater
789,Lincoln Square,40.77352888942166,-73.98533777001262,Scope NY,40.77229923496827,-73.98435449860321,Art Gallery
790,Lincoln Square,40.77352888942166,-73.98533777001262,John Jay College Theatre,40.773163074068144,-73.98371171770367,Theater
791,Lincoln Square,40.77352888942166,-73.98533777001262,Talk Cinema at Lincoln Center,40.77392320362469,-73.98395276079304,Indie Movie Theater
792,Lincoln Square,40.77352888942166,-73.98533777001262,Metropolitan Opera Guild,40.77439757168343,-73.98478110494717,Performing Arts Venue
793,Lincoln Square,40.77352888942166,-73.98533777001262,School of American Ballet,40.77412586424817,-73.98461900362112,Dance Studio
794,Lincoln Square,40.77352888942166,-73.98533777001262,Christian Marclay's The Clock,40.77077419007565,-73.98170301353149,Art Gallery
795,Lincoln Square,40.77352888942166,-73.98533777001262,Gotham Girls Roller Derby,40.77062132700167,-73.98877355904663,Roller Rink
796,Lincoln Square,40.77352888942166,-73.98533777001262,BMW Checkpoint: Lincoln Center,40.77230312801629,-73.98343563079834,Performing Arts Venue
797,Lincoln Square,40.77352888942166,-73.98533777001262,Monkey Journey To The West,40.77230615019357,-73.98324684803434,Theater
798,Lincoln Square,40.77352888942166,-73.98533777001262,Paul Taylor Dance Company @ Lincoln Center,40.77219095472947,-73.98320093491954,Performing Arts Venue
799,Lincoln Square,40.77352888942166,-73.98533777001262,Marjorie S. Deane Little Theater,40.77131251326322,-73.98032736513004,Performing Arts Venue
800,Lincoln Square,40.77352888942166,-73.98533777001262,Musibambino - W 68th Street,40.774420967714526,-73.97952211094362,Music Venue
801,Lincoln Square,40.77352888942166,-73.98533777001262,Kaufman Center,40.77520131108731,-73.98313571985945,Concert Hall
802,Lincoln Square,40.77352888942166,-73.98533777001262,MetOpera HD Lincoln Plaza,40.771927,-73.98255,Music Venue
803,Lincoln Square,40.77352888942166,-73.98533777001262,The Clock At The David Rubenstein Atrium At Lincoln Center,40.77238464355469,-73.98118591308594,Theater
804,Lincoln Square,40.77352888942166,-73.98533777001262,JB's Theatre,40.77157686657992,-73.9890088568122,Movie Theater
805,Lincoln Square,40.77352888942166,-73.98533777001262,In Grandma's Attic,40.77478935100893,-73.98106455802917,Dance Studio
806,Lincoln Square,40.77352888942166,-73.98533777001262,Manhattan Youth Ballet,40.7718830802287,-73.98950814624676,Dance Studio
807,Lincoln Square,40.77352888942166,-73.98533777001262,Wade Maxx Art Gallery,40.775209000000004,-73.98013900000001,Art Gallery
808,Lincoln Square,40.77352888942166,-73.98533777001262,Vietnamese Private Tours Ltd.,40.777819817264906,-73.98638606071472,Tour Provider
809,Clinton,40.75910089146212,-73.99611936309479,Pershing Square Signature Theater,40.7592276,-73.9952319,Theater
810,Clinton,40.75910089146212,-73.99611936309479,UCB Theatre Hell’s Kitchen,40.760499950120476,-73.997863306895,Comedy Club
811,Clinton,40.75910089146212,-73.99611936309479,Playwrights Horizons,40.758817619979915,-73.99357382102023,Theater
812,Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.758866974859906,-73.9938772234132,Theater
813,Clinton,40.75910089146212,-73.99611936309479,Yotel - Rooftop Cinema Club,40.759429476399106,-73.99504653708904,Movie Theater
814,Clinton,40.75910089146212,-73.99611936309479,Baryshnikov Arts Center,40.7562834864242,-73.99718114055341,Theater
815,Clinton,40.75910089146212,-73.99611936309479,The Westside Theater,40.75935013765587,-73.99276473897154,Indie Theater
816,Clinton,40.75910089146212,-73.99611936309479,Voices of Gotham,40.757215262047424,-73.99438169874057,Concert Hall
817,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Acorn,40.7585514688034,-73.9934189068339,Theater
818,Clinton,40.75910089146212,-73.99611936309479,The Actors Studio,40.76033891491542,-73.99328012583598,Theater
819,Clinton,40.75910089146212,-73.99611936309479,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
820,Clinton,40.75910089146212,-73.99611936309479,The Lion Theatre - Theater Row,40.75858296373533,-73.99318210654602,Theater
821,Clinton,40.75910089146212,-73.99611936309479,Naked Boys Singing!,40.758602332277874,-73.9932672623801,Indie Theater
822,Clinton,40.75910089146212,-73.99611936309479,Peter Jay Sharp Theater @ Playwrights Horizons,40.75878164659292,-73.99352456158583,Indie Theater
823,Clinton,40.75910089146212,-73.99611936309479,New Dramatists,40.76010272025666,-73.99299719206462,Theater
824,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Beckett,40.758205614500774,-73.99359471003437,Theater
825,Clinton,40.75910089146212,-73.99611936309479,Theater Row,40.758483322270166,-73.99348797815622,Theater
826,Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.75880745250766,-73.99400667435344,Theater
827,Clinton,40.75910089146212,-73.99611936309479,Laurie Beechman Theatre,40.75865213257893,-73.9928085302968,Indie Theater
828,Clinton,40.75910089146212,-73.99611936309479,Mud Sweat Tears Pottery,40.76224188919144,-73.99349958590342,Art Gallery
829,Clinton,40.75910089146212,-73.99611936309479,Howard Gilman Performance Space,40.75616389271175,-73.99746677280082,Performing Arts Venue
830,Clinton,40.75910089146212,-73.99611936309479,The Castillo Theater,40.760659999999994,-73.996914,Theater
831,Clinton,40.75910089146212,-73.99611936309479,Green Room 42,40.759448299371336,-73.99508257493542,Performing Arts Venue
832,Clinton,40.75910089146212,-73.99611936309479,Actors Connection,40.75982592131703,-73.99118453264236,Performing Arts Venue
833,Clinton,40.75910089146212,-73.99611936309479,Jerome Robbins Theater,40.75615511966195,-73.99737608739981,Theater
834,Clinton,40.75910089146212,-73.99611936309479,Theatre Row Studios,40.758291254790635,-73.99402216977336,Dance Studio
835,Clinton,40.75910089146212,-73.99611936309479,Watson Adventures Scavenger Hunts,40.75525,-73.9935,Tour Provider
836,Clinton,40.75910089146212,-73.99611936309479,The Theatre at St. Clements,40.76150922543571,-73.99167256428566,Indie Theater
837,Clinton,40.75910089146212,-73.99611936309479,Sean Kelly Gallery,40.75602161305348,-73.99830619607941,Art Gallery
838,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Clurman,40.75816969022715,-73.99359793756636,Theater
839,Clinton,40.75910089146212,-73.99611936309479,The Kirk,40.758702048543185,-73.99329532494177,Theater
840,Clinton,40.75910089146212,-73.99611936309479,Pip’s Island,40.758277,-73.993177,Theater
841,Clinton,40.75910089146212,-73.99611936309479,The Chocolate Factory,40.763511864647604,-73.99588530790348,Art Gallery
842,Clinton,40.75910089146212,-73.99611936309479,Hunter College/Times Square Gallery,40.758497,-73.99528,Art Gallery
843,Clinton,40.75910089146212,-73.99611936309479,The New Theater at 45th Street,40.75987229535778,-73.99048035377939,Indie Theater
844,Clinton,40.75910089146212,-73.99611936309479,The Bad and the Better at the Peter Jay Sharp,40.75868412570509,-73.99338126182556,Indie Theater
845,Clinton,40.75910089146212,-73.99611936309479,Studio at Theatre Row,40.75837948299255,-73.99334036114783,Theater
846,Clinton,40.75910089146212,-73.99611936309479,Davenport Theatre,40.75998087186637,-73.99044152159809,Theater
847,Clinton,40.75910089146212,-73.99611936309479,Producers Club Theaters & Bar,40.75958865982918,-73.99148031719665,Theater
848,Clinton,40.75910089146212,-73.99611936309479,"Exit, Pursued By A Bear",40.76233238504458,-73.9949553074533,Indie Theater
849,Clinton,40.75910089146212,-73.99611936309479,GOLDEN CHILD at The Signature Center,40.75939381497964,-73.99500598301633,Theater
850,Clinton,40.75910089146212,-73.99611936309479,The Irene Diamond Stage,40.759494,-73.995095,Theater
851,Clinton,40.75910089146212,-73.99611936309479,Trip Of Love,40.75879557078694,-73.99396152093446,Indie Theater
852,Clinton,40.75910089146212,-73.99611936309479,Nothing To Hide,40.75918798099072,-73.99472236633301,Performing Arts Venue
853,Clinton,40.75910089146212,-73.99611936309479,Potted Potter,40.75883441453605,-73.9938987905115,Theater
854,Clinton,40.75910089146212,-73.99611936309479,Ptc Performance Space,40.75968653283257,-73.99629720574572,Theater
855,Clinton,40.75910089146212,-73.99611936309479,"All Stars Project, Inc.",40.76050152277682,-73.9966623710048,Theater
856,Clinton,40.75910089146212,-73.99611936309479,Reel Cinema DM,40.75844160820035,-73.99716949351073,Multiplex
857,Clinton,40.75910089146212,-73.99611936309479,The Linney,40.759448,-73.995006,Theater
858,Clinton,40.75910089146212,-73.99611936309479,MFA Open Studios,40.75827722719386,-73.99487399086954,Art Gallery
859,Clinton,40.75910089146212,-73.99611936309479,Atlantic Theater Company,40.76060501713681,-73.9977089326415,Theater
860,Clinton,40.75910089146212,-73.99611936309479,The Marvelous Wonderettes,40.7583095,-73.99380059999999,Theater
861,Clinton,40.75910089146212,-73.99611936309479,Far From Heaven,40.758834,-73.993504,Theater
862,Clinton,40.75910089146212,-73.99611936309479,COMFORT WOMEN: A New Musical,40.76146885369397,-73.9916119157351,Theater
863,Clinton,40.75910089146212,-73.99611936309479,The New Group,40.75866134171929,-73.99333417604814,Art Gallery
